MS SubClass,MS Zoning,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Fence,Sale Type,SalePrice
20,RL,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1822.0,Ex,1822,1822,2,Ex,8,Gd,Attchd,2005.0,RFn,3.0,678.0,TA,NA,WD ,259000
20,RL,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1002.0,TA,1002,1002,1,TA,5,NA,Detchd,1973.0,Unf,2.0,902.0,TA,MnPrv,WD ,148500
60,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,616.0,Ex,616,1412,2,Gd,6,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,NA,New,156932
90,RL,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,5,1965,1965,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1728.0,TA,1728,1728,2,TA,10,NA,Detchd,1987.0,Unf,2.0,576.0,TA,NA,WD ,145000
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1282.0,Ex,1290,1290,2,Gd,6,Gd,Attchd,2007.0,RFn,2.0,662.0,TA,NA,WD ,200000
20,RL,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1994.0,Ex,2046,2046,2,Ex,7,Gd,Attchd,2005.0,Fin,3.0,878.0,TA,NA,WD ,450000
60,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,7,1974,1997,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1522.0,TA,1548,2614,2,TA,9,TA,Attchd,1974.0,RFn,2.0,624.0,TA,NA,WD ,240000
60,FV,IR1,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580.0,Ex,1580,2466,3,Gd,8,Gd,Attchd,2004.0,RFn,2.0,610.0,TA,NA,WD ,340000
20,RL,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1466.0,Ex,1466,1466,2,Gd,7,NA,Attchd,2007.0,Fin,3.0,610.0,TA,NA,WD ,201000
20,RL,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,969.0,TA,969,969,1,TA,5,NA,Attchd,1975.0,Unf,2.0,440.0,TA,MnPrv,WD ,122000
20,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,6,1978,1985,Gable,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1529.0,TA,1664,1664,2,Gd,7,TA,Attchd,1978.0,Fin,2.0,663.0,TA,NA,WD ,213000
20,RL,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,BrkComm,Brk Cmn,None,Gd,TA,CBlock,TA,TA,No,Rec,Unf,1680.0,TA,1691,1691,1,TA,5,NA,Attchd,1967.0,Unf,2.0,550.0,Gd,MnPrv,WD ,175000
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1208.0,Ex,1208,1208,2,Gd,6,NA,Attchd,2007.0,RFn,2.0,628.0,TA,NA,New,195400
20,RL,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1052.0,TA,1052,1052,1,TA,6,Po,Attchd,1984.0,Fin,1.0,668.0,TA,NA,WD ,113500
50,RL,Reg,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,972.0,Gd,972,1577,1,Fa,6,Gd,Detchd,1939.0,Unf,1.0,312.0,TA,NA,WD ,140200
20,RL,Reg,Lvl,Inside,Sawyer,RRAe,1Fam,1Story,5,6,1968,1968,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,882.0,TA,909,909,1,TA,5,NA,Attchd,1968.0,Unf,1.0,294.0,TA,MnPrv,COD,116000
20,RL,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Gd,TA,Gd,GLQ,Unf,1838.0,Ex,1838,1838,2,Ex,9,Gd,Attchd,2005.0,Fin,3.0,682.0,TA,NA,New,359900
60,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,6,1977,1977,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,675.0,TA,686,1388,1,TA,6,NA,Attchd,1977.0,Unf,1.0,317.0,TA,NA,WD ,157500
30,RM,Reg,Lvl,FR2,BrkSide,Feedr,1Fam,1Story,5,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1145.0,TA,1301,1301,1,Fa,5,NA,Detchd,1965.0,Unf,2.0,440.0,TA,NA,WD ,100000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1251.0,TA,1251,1251,1,TA,6,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,MnPrv,WD ,160000
20,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2001,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1431.0,Ex,1444,1444,2,Gd,6,NA,Attchd,2002.0,RFn,2.0,577.0,TA,NA,WD ,203000
60,RL,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1453.0,Ex,1453,2810,2,Gd,9,Ex,Attchd,1990.0,RFn,2.0,750.0,Gd,NA,WD ,302000
120,RL,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,923.0,TA,923,923,2,TA,5,TA,Attchd,1980.0,RFn,1.0,264.0,TA,NA,WD ,143000
60,RL,IR3,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1028.0,Ex,1210,2452,2,Gd,9,TA,BuiltIn,1998.0,Fin,2.0,683.0,TA,NA,WD ,267000
90,RL,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,4,5,1964,1964,Gable,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,TA,1224,1224,2,TA,8,NA,CarPort,1964.0,Unf,3.0,530.0,TA,NA,WD ,103000
120,RM,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,1237.0,Ex,1337,1337,2,TA,5,NA,Attchd,1998.0,Fin,2.0,405.0,TA,NA,WD ,153500
85,RL,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,1981,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,1390.0,TA,1701,1701,2,TA,6,TA,Basment,1975.0,Fin,2.0,611.0,TA,NA,WD ,171000
50,RL,Reg,Lvl,FR2,Edwards,Feedr,1Fam,1.5Fin,4,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1093.0,TA,1093,1669,1,TA,9,NA,Attchd,1924.0,Unf,1.0,288.0,Fa,NA,WD ,107000
20,RL,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1968,1968,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,952.0,Gd,952,952,1,TA,5,NA,Attchd,1968.0,Unf,1.0,288.0,TA,NA,WD ,128500
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,922.0,TA,922,922,1,TA,5,NA,Attchd,1957.0,Unf,1.0,308.0,TA,GdWo,WD ,116000
20,RL,Reg,Low,Inside,Mitchel,Norm,1Fam,1Story,5,5,1977,1977,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1126.0,Fa,1126,1126,2,TA,5,Gd,Attchd,1977.0,RFn,2.0,484.0,TA,NA,WD ,160000
120,RL,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1280.0,Ex,1280,1280,2,Gd,5,NA,Attchd,1992.0,RFn,2.0,506.0,TA,NA,WD ,180000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1970,2002,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,914.0,Ex,914,914,1,Ex,5,NA,Attchd,1970.0,RFn,1.0,368.0,TA,NA,WD ,133000
90,RM,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,1288.0,Gd,1368,1368,2,TA,8,NA,Attchd,1997.0,Fin,4.0,784.0,TA,NA,WD ,215000
70,RL,IR1,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,771.0,Fa,753,1494,1,Gd,7,Gd,Attchd,1942.0,Unf,1.0,213.0,TA,NA,WD ,177500
20,RL,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1524.0,Gd,1534,1534,2,Gd,7,Gd,Attchd,2006.0,Fin,2.0,484.0,TA,NA,WD ,215000
60,RL,Reg,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,Plywood,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,1673.0,Gd,1699,3222,3,Gd,11,TA,Attchd,1990.0,Unf,3.0,594.0,TA,NA,WD ,320000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1516.0,TA,1516,1516,1,TA,6,NA,Attchd,1964.0,RFn,2.0,472.0,TA,NA,WD ,167000
30,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1935,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,TA,1032,1032,1,TA,6,TA,Detchd,1939.0,Unf,1.0,260.0,TA,NA,WD ,125000
20,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,1,1949,1992,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,448.0,Gd,1588,1588,2,TA,6,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,MnPrv,WD ,65000
20,RL,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1316.0,Ex,1316,1316,2,Gd,6,Gd,Attchd,2007.0,Fin,2.0,440.0,TA,NA,New,200141
20,RL,Reg,Lvl,FR2,Somerst,Feedr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1528.0,Ex,1528,1528,3,Gd,6,TA,Attchd,2007.0,Unf,2.0,480.0,TA,NA,New,235876
50,RL,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5,5,1951,1951,Gable,HdBoard,HdBoard,Stone,TA,Fa,CBlock,TA,TA,No,BLQ,Unf,806.0,TA,1081,1422,1,TA,7,TA,Detchd,1951.0,Unf,1.0,288.0,TA,GdWo,WD ,137500
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,4,5,1994,1995,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,Ex,990,990,1,TA,5,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,NA,WD ,123600
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1965,1965,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1088.0,Ex,1324,1324,2,TA,6,TA,Attchd,1965.0,RFn,2.0,440.0,TA,GdWo,WD ,160000
60,RL,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,924.0,Ex,948,1690,2,TA,7,TA,Attchd,2000.0,RFn,2.0,463.0,TA,NA,WD ,181000
20,RM,IR1,HLS,Inside,OldTown,Feedr,1Fam,1Story,5,7,1955,1995,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,LwQ,Rec,825.0,TA,825,825,1,TA,4,NA,Detchd,1963.0,RFn,2.0,720.0,TA,MnPrv,WD ,125000
60,RL,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,6,6,1968,1968,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,727.0,Ex,829,1556,1,TA,8,NA,Attchd,1968.0,Unf,2.0,441.0,TA,NA,WD ,154000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1968,1968,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1056.0,Ex,1056,1056,1,TA,6,Fa,Attchd,1968.0,Unf,1.0,304.0,TA,NA,WD ,142000
120,RM,IR1,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1573.0,Ex,1778,1778,2,Ex,5,Gd,Attchd,2005.0,Fin,2.0,495.0,TA,NA,New,375000
20,RL,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,864.0,TA,864,864,1,TA,5,Po,NA,1978.7077955601446,NA,0.0,0.0,NA,NA,ConLI,115000
20,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1221.0,Ex,1221,1221,2,Gd,6,NA,Attchd,2004.0,RFn,2.0,400.0,TA,NA,WD ,185000
40,RL,Reg,Bnk,Corner,Edwards,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,660.0,TA,740,865,1,TA,4,Gd,Detchd,1920.0,Unf,1.0,216.0,TA,NA,WD ,108500
160,FV,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,Ex,520,1223,2,Gd,4,NA,Detchd,2005.0,RFn,2.0,480.0,TA,NA,WD ,147400
160,FV,Reg,Lvl,FR2,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,691.0,Ex,713,1452,2,Gd,6,NA,Detchd,1999.0,Unf,2.0,506.0,TA,NA,WD ,156000
50,RM,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,HdBoard,HdBoard,None,TA,Fa,BrkTil,TA,Fa,No,Unf,Unf,880.0,Gd,880,1308,2,TA,6,NA,Detchd,1950.0,Unf,2.0,400.0,Fa,NA,WD ,120000
80,RL,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Rec,384.0,Ex,744,1374,2,Gd,7,NA,BuiltIn,2004.0,Fin,2.0,400.0,TA,NA,WD ,167000
120,RL,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,No,GLQ,Unf,1346.0,Ex,1504,1504,2,Gd,7,Gd,Attchd,2005.0,Fin,2.0,437.0,TA,NA,WD ,191000
80,RL,IR1,HLS,Inside,Gilbert,Norm,1Fam,SLvl,6,5,1997,1997,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,384.0,Gd,754,1384,2,TA,7,TA,BuiltIn,1997.0,Fin,2.0,390.0,TA,NA,WD ,161500
20,RL,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1955,1975,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,1204.0,TA,1411,1411,1,TA,7,TA,Attchd,1955.0,RFn,1.0,310.0,TA,NA,COD,130000
20,RL,Reg,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,970.0,TA,970,970,1,TA,5,NA,Detchd,1996.0,Unf,2.0,624.0,TA,NA,WD ,132500
80,RL,Reg,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,8,1970,1970,Hip,HdBoard,HdBoard,None,TA,Gd,PConc,Gd,TA,Av,ALQ,Unf,864.0,Ex,904,904,1,Gd,5,NA,2Types,1979.0,Unf,3.0,912.0,TA,MnPrv,WD ,144000
90,RL,IR1,Lvl,CulDSac,Edwards,Norm,Duplex,2Story,5,6,1979,1979,Gable,Plywood,Plywood,None,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,TA,1100,2233,2,TA,11,NA,Attchd,1979.0,Fin,2.0,579.0,TA,NA,WD ,141000
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,4,8,1972,2006,Gable,Plywood,Plywood,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,385.0,Gd,875,875,1,Gd,5,NA,Detchd,1975.0,Unf,2.0,728.0,TA,NA,WD ,117000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,925.0,Ex,925,925,1,TA,5,NA,Detchd,1965.0,Unf,1.0,429.0,TA,GdWo,WD ,117500
50,RL,IR1,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,MetalSd,MetalSd,None,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,728.0,Ex,976,1308,1,TA,7,TA,Detchd,1940.0,Unf,1.0,256.0,TA,NA,WD ,160000
20,RL,Reg,Bnk,Inside,Sawyer,PosA,1Fam,1Story,5,5,1956,1998,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,1240.0,Gd,1375,1375,1,TA,6,Gd,Attchd,1956.0,Unf,1.0,323.0,TA,NA,WD ,187000
60,RL,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1317.0,Ex,1217,2385,2,Gd,7,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,NA,WD ,350000
90,RL,Reg,Lvl,FR2,NAmes,Norm,Duplex,2Story,5,5,1974,1974,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,896.0,TA,896,1792,2,TA,8,NA,Detchd,1982.0,Unf,2.0,480.0,TA,NA,WD ,133000
20,RL,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,BLQ,2418.0,Ex,2464,2464,2,Ex,9,Ex,Attchd,2007.0,Fin,3.0,650.0,TA,NA,WD ,417500
120,RL,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,1386.0,Ex,1569,1569,2,Gd,7,TA,Attchd,2007.0,RFn,3.0,660.0,TA,NA,WD ,175900
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,9,5,2009,2009,Hip,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1555.0,Ex,1680,1680,1,Ex,8,Gd,Attchd,2009.0,Fin,3.0,1138.0,TA,NA,New,323262
20,RL,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1337.0,Ex,1337,1337,2,Gd,6,NA,Attchd,2003.0,RFn,2.0,531.0,TA,NA,WD ,185000
30,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,8,1934,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,816.0,Ex,816,816,1,TA,4,Fa,Attchd,1949.0,Unf,1.0,240.0,TA,MnPrv,WD ,129800
20,RL,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,BLQ,Unf,1541.0,Ex,1541,1541,2,Gd,7,Gd,Attchd,2005.0,RFn,2.0,532.0,TA,NA,New,220000
50,RM,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,AsbShng,AsbShng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,Ex,989,1573,1,Gd,6,NA,Detchd,1935.0,Unf,1.0,240.0,TA,NA,WD ,133000
50,RL,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,4,7,1949,1996,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,832.0,TA,832,1461,2,TA,6,NA,Detchd,1949.0,Unf,1.0,384.0,TA,NA,WD ,133500
90,RL,IR1,Lvl,Inside,Mitchel,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1958.0,TA,2048,2048,3,TA,9,NA,2Types,1976.0,Unf,2.0,776.0,TA,NA,ConLD,170000
60,RL,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,903.0,Gd,910,1642,2,TA,7,TA,Attchd,1993.0,RFn,2.0,392.0,TA,NA,WD ,168000
70,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,7,1922,1994,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,738.0,Ex,868,1470,1,TA,6,NA,Detchd,1970.0,Unf,2.0,624.0,TA,NA,WD ,140750
60,RL,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1999,2003,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,938.0,Ex,957,2299,3,TA,7,TA,Attchd,1999.0,Fin,2.0,482.0,TA,NA,WD ,204000
60,RL,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,884.0,Ex,884,2035,2,Gd,8,Gd,BuiltIn,2001.0,Fin,2.0,434.0,TA,NA,WD ,222500
85,RL,IR1,Lvl,Inside,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,925.0,TA,999,999,1,TA,6,NA,Attchd,1962.0,Unf,1.0,300.0,TA,NA,WD ,134500
120,FV,IR1,Lvl,FR2,Somerst,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1378.0,Ex,1378,1378,2,Gd,6,Gd,Attchd,2004.0,Fin,2.0,540.0,TA,NA,WD ,214000
90,RL,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,4,4,1955,1955,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1440.0,TA,1440,1440,2,Fa,8,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,NA,WD ,118000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1960,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1010.0,Ex,1134,1134,1,TA,6,NA,Attchd,1960.0,RFn,1.0,254.0,TA,MnWw,WD ,135000
50,RL,Reg,Bnk,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,833.0,Gd,1053,1848,1,Gd,8,Gd,Detchd,1922.0,Unf,2.0,370.0,TA,NA,WD ,207000
