date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2013-05-05,70,49,60,41,50,5,0,0.0,29.34,30.0,8.0,2,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-06,70,51,61,37,49,4,0,0.0,29.34,30.0,7.0,2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-07,76,49,63,39,51,2,0,0.0,29.35,30.01,5.1,5,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-08,77,46,62,42,53,3,0,0.0,29.33,29.99,4.0,9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-09,76,50,63,49,56,2,0,0.63,29.23,29.9,0.7,20,5.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-10,50,44,47,41,44,18,0,0.04,29.25,29.91,10.5,35,10.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-11,62,44,53,36,45,12,0,0.0,29.28,29.94,8.7,28,11.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-12,55,38,47,28,39,18,0,0.0,29.42,30.1,5.5,32,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-13,61,38,50,31,43,15,0,0.0,29.42,30.11,3.1,8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-14,90,57,74,47,58,0,9,0.0,29.07,29.76,8.9,21,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-15,83,62,73,47,58,0,8,0.0,29.14,29.76,2.3,24,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-16,81,57,69,44,56,0,4,0.0,29.26,29.89,4.0,7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,73,58,66,47,55,0,1,0.0,29.36,29.99,4.5,6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-18,79,59,69,55,61,0,4,0.0,29.33,29.99,6.3,10,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-19,87,62,75,60,66,0,10,0.0,29.18,29.85,7.1,15,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-20,92,65,79,59,67,0,14,1.25,29.1,29.73,13.6,20,14.4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2013-05-21,82,65,74,62,66,0,9,0.2,29.03,29.68,12.4,20,12.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-05-22,73,56,65,59,62,0,0,0.65,29.03,29.66,6.4,23,9.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-23,56,43,50,40,45,15,0,0.12,29.44,30.05,17.9,36,18.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-24,57,42,50,33,42,15,0,0.0,29.7,30.36,8.1,3,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-25,57,46,52,36,44,13,0,0.0,29.67,30.35,3.3,6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-26,67,46,57,43,50,8,0,0.0,29.54,30.23,4.0,9,5.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-27,65,56,61,54,57,4,0,0.19,29.28,29.97,7.5,10,8.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-05-28,76,59,68,63,65,0,3,2.2,29.13,29.79,9.5,19,10.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-05-29,85,65,75,62,67,0,10,0.02,29.23,29.88,7.9,20,9.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-30,84,65,75,64,68,0,10,0.09,29.22,29.85,12.9,18,13.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-31,78,65,72,64,67,0,7,0.23,29.13,29.79,12.4,19,12.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-06-01,76,63,70,61,64,0,5,0.44,29.05,29.69,11.9,21,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-02,63,47,55,48,51,10,0,0.01,29.31,29.93,2.8,4,7.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-06-03,68,43,56,40,49,9,0,0.0,29.41,30.07,2.6,9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-04,72,50,61,44,52,4,0,0.0,29.46,30.12,5.6,7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-05,76,56,66,46,55,0,1,0.0,29.33,29.99,6.1,6,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-06,65,54,60,48,53,5,0,0.06,29.23,29.9,9.0,3,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-07,68,54,61,44,52,4,0,0.0,29.26,29.92,8.8,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-08,74,50,62,42,53,3,0,0.0,29.31,29.96,4.7,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-09,83,58,71,53,61,0,6,0.01,29.22,29.88,7.1,15,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-10,75,61,68,61,64,0,3,0.85,29.14,29.78,2.0,7,4.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2013-06-11,84,60,72,61,66,0,7,0.24,29.21,29.85,2.5,23,4.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-06-12,87,64,76,64,67,0,11,0.25,29.08,29.74,2.9,5,5.8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2013-06-13,72,59,66,53,59,0,1,0.0,29.29,29.91,12.6,1,13.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-14,76,57,67,50,57,0,2,0.0,29.4,30.04,6.0,5,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-15,81,61,71,60,64,0,6,0.12,29.28,29.95,5.6,21,7.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013-06-16,83,69,76,62,67,0,11,0.0,29.23,29.87,8.6,24,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-17,88,62,75,56,64,0,10,0.1,29.24,29.88,3.7,28,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-18,70,57,64,52,57,1,0,0.01,29.36,30.0,12.1,2,12.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-06-19,75,57,66,46,56,0,1,0.0,29.44,30.09,6.4,7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-20,86,62,74,57,64,0,9,0.0,29.45,30.1,6.0,11,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-21,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-22,83,70,77,65,69,0,12,0.0,29.37,30.0,4.8,20,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-23,89,69,79,66,70,0,14,0.0,29.34,29.97,9.3,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-06-24,86,68,77,65,69,0,12,0.14,29.3,29.96,10.5,21,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-06-25,87,70,79,67,71,0,14,0.0,29.21,29.85,5.2,21,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-26,81,68,75,65,68,0,10,0.19,29.11,29.75,2.6,18,9.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013-06-27,91,66,79,65,69,0,14,0.59,29.08,29.71,6.1,29,6.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-06-28,83,68,76,60,65,0,11,0.16,28.97,29.62,9.0,29,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-29,72,64,68,59,62,0,3,0.0,29.03,29.65,11.7,1,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-30,76,64,70,52,60,0,5,0.0,29.25,29.86,14.0,1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,75,61,68,50,58,0,3,0.0,29.37,30.01,13.8,3,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,68,62,65,53,58,0,0,0.0,29.39,30.04,12.0,3,12.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-03,74,62,68,60,62,0,3,0.07,29.38,30.03,0.5,36,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-07-04,83,61,72,59,65,0,7,0.0,29.41,30.05,7.3,19,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-07-05,87,63,75,60,66,0,10,0.0,29.39,30.03,5.1,20,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-06,82,71,77,63,68,0,12,0.0,29.36,30.0,5.4,19,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-07,89,70,80,66,71,0,15,0.0,29.33,29.96,8.0,21,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-08,87,71,79,70,72,0,14,0.84,29.31,29.95,10.0,22,10.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-09,85,75,80,72,75,0,15,0.01,29.26,29.91,8.9,23,9.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-07-10,87,66,77,65,69,0,12,0.0,29.26,29.88,3.7,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-11,80,63,72,52,61,0,7,0.0,29.42,30.05,6.3,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-12,82,60,71,54,62,0,6,0.0,29.44,30.09,4.1,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-13,83,67,75,58,65,0,10,0.0,29.47,30.11,6.4,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-14,88,73,81,66,70,0,16,0.0,29.52,30.16,8.2,8,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-15,91,75,83,71,74,0,18,0.02,29.57,30.21,5.0,8,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-16,93,77,85,70,75,0,20,0.01,29.61,30.24,6.8,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-17,95,77,86,70,75,0,21,0.0,29.57,30.21,6.2,25,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-18,96,79,88,71,76,0,23,0.0,29.38,30.04,8.8,23,9.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-19,97,75,86,69,75,0,21,0.0,29.17,29.82,13.4,24,13.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-20,88,72,80,63,69,0,15,0.01,29.23,29.85,3.8,3,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-21,89,72,81,63,69,0,16,0.0,29.24,29.88,2.9,11,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-22,90,72,81,64,70,0,16,0.0,29.14,29.77,5.2,21,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013-07-23,80,65,73,58,64,0,8,0.0,29.21,29.81,7.3,1,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,73,62,68,48,57,0,3,0.0,29.38,30.01,10.1,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-25,81,58,70,52,60,0,5,0.0,29.39,30.05,2.7,23,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-26,74,65,70,58,62,0,5,0.01,29.28,29.94,9.3,21,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-27,68,57,63,49,55,2,0,0.0,29.23,29.89,10.3,30,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-28,71,55,63,47,54,2,0,0.0,29.3,29.94,9.5,26,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-29,76,58,67,53,59,0,2,0.0,29.47,30.1,2.3,2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-30,74,61,68,56,61,0,3,0.0,29.46,30.12,5.5,16,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-31,75,64,70,63,65,0,5,0.18,29.33,29.99,2.5,30,4.2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-08-01,82,61,72,54,62,0,7,0.0,29.29,29.95,6.2,29,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-02,86,65,76,62,66,0,11,0.41,29.23,29.87,2.7,23,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-03,79,66,73,54,62,0,8,0.0,29.39,30.02,6.9,4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-04,74,60,67,55,61,0,2,0.0,29.49,30.13,6.1,7,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-05,76,63,70,56,61,0,5,0.02,29.29,29.98,7.1,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-06,85,68,77,65,69,0,12,0.0,29.21,29.85,8.7,21,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-07,91,70,81,67,71,0,16,0.01,29.2,29.82,2.4,30,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-08,79,69,74,55,62,0,9,0.0,29.33,29.96,10.5,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-09,84,62,73,58,65,0,8,0.0,29.34,29.97,4.9,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-10,81,68,75,55,63,0,10,0.0,29.28,30.07,6.0,6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-11,84,63,74,57,64,0,9,0.0,29.42,30.06,4.0,24,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-12,85,69,77,63,67,0,12,0.66,29.27,29.92,4.5,26,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-13,71,62,67,50,57,0,2,0.0,29.42,30.06,11.2,2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-14,71,58,65,49,56,0,0,0.0,29.52,30.16,3.0,3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-15,74,57,66,50,58,0,1,0.0,29.47,30.13,4.5,22,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-16,82,58,70,51,60,0,5,0.0,29.5,30.14,5.0,7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-17,79,60,70,55,62,0,5,0.0,29.53,30.18,6.0,7,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-18,81,62,72,57,64,0,7,0.0,29.48,30.13,4.2,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-19,86,63,75,58,65,0,10,0.0,29.41,30.06,3.8,25,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-08-20,88,68,78,61,67,0,13,0.0,29.41,30.05,7.0,21,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-21,91,70,81,64,70,0,16,0.05,29.37,30.02,9.0,22,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-22,78,67,73,66,68,0,8,0.36,29.42,30.05,2.5,24,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-23,81,64,73,55,63,0,8,0.0,29.49,30.13,7.2,6,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-24,86,64,75,56,64,0,10,0.0,29.55,30.2,4.6,16,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-25,89,68,79,60,67,0,14,0.0,29.52,30.17,9.6,21,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-26,92,70,81,66,71,0,16,0.0,29.41,30.06,9.2,23,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-27,96,77,87,68,74,0,22,0.0,29.24,29.89,12.5,24,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28,83,71,77,67,71,0,12,0.0,29.32,29.94,5.8,36,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-29,87,69,78,65,69,0,13,0.0,29.36,30.0,4.2,10,4.6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-08-30,96,69,83,67,71,0,18,0.47,29.21,29.85,5.3,24,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013-08-31,77,70,74,66,68,0,9,0.96,29.16,29.81,5.8,4,7.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2013-09-01,84,68,76,66,69,0,11,0.02,29.11,29.75,3.9,27,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-02,77,62,70,60,64,0,5,0.0,29.27,29.89,7.5,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-03,76,58,67,54,60,0,2,0.0,29.39,30.02,1.5,34,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-04,84,59,72,55,62,0,7,0.0,29.44,30.08,6.4,25,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-05,74,65,70,53,60,0,5,0.0,29.55,30.19,9.2,6,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-06,85,62,74,55,63,0,9,0.0,29.44,30.11,4.3,17,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-07,87,68,78,61,67,0,13,0.0,29.28,29.94,5.8,23,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-08,78,71,75,65,68,0,10,0.0,29.33,29.96,10.1,7,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-09,94,69,82,68,73,0,17,0.0,29.22,29.86,8.5,20,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-09-10,96,78,87,63,71,0,22,0.0,29.32,29.94,12.2,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-11,92,75,84,66,71,0,19,0.0,29.34,29.97,5.1,25,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-12,83,63,73,58,64,0,8,0.06,29.34,29.97,6.8,34,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-13,67,54,61,45,53,4,0,0.0,29.47,30.12,12.8,1,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-14,72,51,62,41,52,3,0,0.0,29.44,30.11,5.3,19,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-15,62,58,60,51,55,5,0,0.24,29.41,30.06,0.4,19,5.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-16,64,55,60,47,53,5,0,0.0,29.65,30.29,11.4,3,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-17,70,53,62,49,55,3,0,0.0,29.55,30.23,7.2,12,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-18,82,62,72,58,62,0,7,0.51,29.35,30.02,6.7,17,9.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-09-19,84,70,77,66,69,0,12,0.0,29.21,29.87,7.8,16,10.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-09-20,77,59,68,59,63,0,3,0.02,29.15,29.8,10.3,26,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-21,67,51,59,46,53,6,0,0.0,29.23,29.87,9.0,33,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-22,67,49,58,45,51,7,0,0.0,29.36,30.01,4.8,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-23,67,50,59,45,52,6,0,0.0,29.41,30.06,6.8,11,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-24,91,52,71,48,54,0,0,0.0,29.33,30.0,5.8,9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,71,56,64,51,56,1,0,0.0,29.29,29.95,5.9,6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-26,75,55,65,52,58,0,0,0.0,29.4,30.04,4.1,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-27,80,57,69,48,57,0,4,0.0,29.44,30.09,6.6,12,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-28,85,58,72,54,61,0,7,0.02,29.31,29.98,10.2,18,11.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-29,84,53,68,48,54,0,0,0.22,29.36,30.01,6.3,36,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-30,76,50,63,47,55,2,0,0.0,29.28,29.93,4.2,19,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,79,62,71,61,64,0,6,0.0,29.28,29.92,11.9,21,11.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-02,77,64,71,50,59,0,6,0.0,29.37,30.02,5.2,7,7.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-03,78,64,71,65,67,0,6,0.8,29.26,29.91,7.1,19,7.7,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2013-10-04,76,66,71,64,66,0,6,0.0,29.29,29.94,2.0,16,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-05,81,65,73,66,68,0,8,0.68,29.18,29.83,6.7,19,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-10-06,76,48,62,44,50,0,0,0.06,29.1,29.76,10.1,25,10.6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-07,67,45,56,44,50,9,0,0.0,29.3,29.94,6.3,26,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-08,76,49,63,46,53,2,0,0.0,29.49,30.13,4.0,17,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-09,70,52,61,47,53,4,0,0.0,29.52,30.18,3.4,11,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-10,75,51,63,49,55,2,0,0.0,29.44,30.11,3.0,12,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-11,77,56,67,48,56,0,2,0.0,29.36,30.02,6.1,14,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-12,73,53,63,52,57,2,0,0.01,29.39,30.02,6.0,21,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-13,65,46,56,40,48,9,0,0.0,29.68,30.33,3.1,34,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-14,62,45,54,43,49,11,0,0.0,29.59,30.29,7.2,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-15,65,51,58,50,54,7,0,0.09,29.22,29.92,6.9,19,9.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-16,54,47,51,43,47,14,0,0.0,29.23,29.91,10.5,25,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-17,54,44,49,43,47,16,0,0.17,29.2,29.88,7.1,24,7.9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-18,50,42,46,39,43,19,0,0.0,29.26,29.93,7.9,25,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19,54,43,49,36,43,16,0,0.01,29.17,29.85,10.1,24,10.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-20,65,41,53,41,47,12,0,0.02,29.15,29.82,7.5,21,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-21,55,36,46,32,40,19,0,0.03,29.26,29.92,10.3,27,10.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-22,41,31,36,31,35,29,0,0.03,29.28,29.97,4.6,26,5.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-23,46,32,39,27,34,26,0,0.0,29.32,30.0,9.2,29,9.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2013-10-24,44,34,39,25,34,26,0,0.0,29.52,30.2,9.2,30,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-25,51,29,40,26,36,25,0,0.0,29.57,30.28,10.4,23,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-26,55,38,47,29,39,18,0,0.0,29.3,29.98,10.5,26,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-27,55,32,44,29,38,21,0,0.0,29.37,30.05,6.4,23,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28,54,36,45,38,42,20,0,0.0,29.6,30.26,8.8,4,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-29,57,43,50,39,45,15,0,0.0,29.57,30.26,5.9,11,6.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-30,64,47,56,52,53,9,0,1.16,29.29,30.01,5.3,14,6.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-10-31,65,47,56,56,57,9,0,2.03,28.77,29.47,9.5,23,11.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-01,50,43,47,42,44,18,0,0.09,29.1,29.76,14.1,24,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-02,80,47,63,43,47,0,0,0.04,29.1,29.79,10.7,23,11.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-03,68,49,59,39,49,6,0,0.0,29.13,29.77,13.3,28,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-04,61,47,54,31,43,11,0,0.0,29.37,30.01,5.6,4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-05,59,45,52,36,44,13,0,0.01,29.31,29.98,12.5,5,13.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
